"PatternId_decimal",description,"killchain_stage",name,objective,"pattern_updated",scenario,scenarioFriendly,severity,"show_in_ui",tactic,technique
152,"Script file created in association with browser flash plugin activity",Exploitation,FlashThreadCreateScript,"Keep Access","1647385816.0","exploit_pivot","Application compromised",70,False,"Defense Evasion","Exploitation for Defense Evasion"
153,"A browser attempted to execute a .tmp file. The process execution was blocked.",ResponseActions,BrowserExecutedTmpFileBlocked,"Follow Through","1678263317.0","activity_prevented","A malicious activity was prevented",70,True,Execution,"Exploitation for Client Execution"
154,"A browser executed a .tmp file. The process was terminated.",ResponseActions,BrowserExecutedTmpFileTerminated,"Follow Through","1678263317.0","process_terminated","A process was terminated in response to malicious behavior",70,True,Execution,"Exploitation for Client Execution"
157,"A process identified as Rawpos was executed",Unknown,RawposExecuted,"Follow Through","1678263317.0","known_malware","Known malware",90,False,Collection,"Data from Local System"
156,"Command prompt creation blocked in association with browser flash plugin activity",ResponseActions,FlashThreadCreateCli2Blocked,"Follow Through","1678263317.0","activity_prevented","A malicious activity was prevented",70,True,Execution,"Exploitation for Client Execution"
158,"Blocked a binary identified as Rawpos.",Unknown,RawposPrevented,"Follow Through","1678263317.0","known_malware","Known malware",90,True,Collection,"Data from Local System"
159,"Command execution indicative of Chopper webshell",Unknown,ChopperWebshellExecuted,"Keep Access","1623770291.0","suspicious_activity","Suspicious activity",70,True,Persistence,"Web Shell"
160,"Blocked the execution of a Chopper web shell command.",ResponseActions,ChopperWebshellBlocked,"Keep Access","1678263317.0","activity_prevented","A malicious activity was prevented",70,True,Persistence,"Web Shell"
161,"A process accessed the Recycle Bin. Adversaries can use file and directory information to determine next steps in their attack. Review the process tree.",Unknown,"Recycle Bin Access",Explore,"1679941517.0","suspicious_activity","Suspicious activity",50,False,Discovery,"File and Directory Discovery"
162,"Creation of a process from a browser exploit",Exploitation,CreateProcessFromShellcodeBrowserStack,"Follow Through","1679941517.0","exploit_pivot","Application compromised",70,False,Execution,"Exploitation for Client Execution"
163,"Blocked the creation of a command line process from shellcode within a web browser.",ResponseActions,CreateProcessFromShellcodeBrowserStackBlocked,"Follow Through","1679941517.0","activity_prevented","A malicious activity was prevented",70,True,Execution,"Exploitation for Client Execution"
164,"Blocked the creation of a process from an exploited web browser.",ResponseActions,CreateProcessFromSuspectBrowserStackBlocked,"Follow Through","1678263318.0","activity_prevented","A malicious activity was prevented",70,True,Execution,"Exploitation for Client Execution"
165,"Creation of a process from Flash plugin",Exploitation,CreateProcessFromFlashStack,"Follow Through","1597969722.0","exploit_pivot","Application compromised",70,False,Execution,"Exploitation for Client Execution"
166,"Blocked the creation of a process from the Flash plugin from within a browser.",ResponseActions,CreateProcessFromFlashStackBlocked,"Follow Through","1678263318.0","activity_prevented","A malicious activity was prevented",70,True,Execution,"Exploitation for Client Execution"
167,"Activity associated with malicious process hollowing was detected. Adversaries often run malicious processes within a suspended process to evade detection. Review the process tree.",Unknown,"Process Hollowing","Keep Access","1679941517.0","micro_behavior","Process micro behavior",10,False,"Defense Evasion","Process Hollowing"
168,"Blocked activity associated with malicious process hollowing.",ResponseActions,ProcessHollowingPrevented,"Keep Access","1679941517.0","activity_prevented","A malicious activity was prevented",70,True,"Defense Evasion","Process Hollowing"
169,"A file with a known ransomware extension was created.",Unknown,RansomwareEncryptingFile,"Follow Through","1607981852.0",ransomware,ransomware,70,True,Impact,"Data Encrypted for Impact"
170,"Terminated a process that created a file with a known ransomware extension.",ResponseActions,RansomwareEncryptingFileTerminated,"Follow Through","1678263318.0","activity_prevented","A malicious activity was prevented",70,True,Impact,"Data Encrypted for Impact"
171,"A process displayed directory traversal behavior. Adversaries can use file and directory information to determine next steps in their attack. Review the process tree.",Unknown,"Directory Traversal",Explore,"1679941518.0","suspicious_activity","Suspicious activity",70,False,Discovery,"File and Directory Discovery"
172,"JavaScript executing from a command line via rundll32.exe was prevented",ResponseActions,JavaScriptViaRundll32Prevented,"Keep Access","1678263318.0","activity_prevented","A malicious activity was prevented",70,True,"Defense Evasion",Rundll32
173,"A process bypassed Windows User Access Controls",Installation,UACBypass,"Gain Access","1623770292.0","privilege_escalation","Privilege escalation",50,True,"Privilege Escalation","Bypass User Account Control"
174,"A file with a known ransomware extension was created.",Unknown,HighConfidenceRansomwareEncryptingFile,"Follow Through","1597969722.0",ransomware,ransomware,70,True,Impact,"Data Encrypted for Impact"
175,"A process that created a file with a known ransomware extension was terminated.",ResponseActions,HighConfidenceRansomwareEncryptingFileTerminated,"Follow Through","1678263318.0","activity_prevented","A malicious activity was prevented",70,True,Impact,"Data Encrypted for Impact"
176,"A file with a known ransomware extension was created.",Unknown,RansomwareEncryptingFileIndicatorInformational,"Follow Through","1597969722.0",ransomware,ransomware,70,False,Impact,"Data Encrypted for Impact"
178,"A process was created in a suspended state and later loaded an executable image. Adversaries often use process hollowing to evade detection. Review the process tree.",Unknown,ProcessHollowingMalicious,"Keep Access","1623770292.0","suspicious_activity","Suspicious activity",70,False,"Defense Evasion","Process Hollowing"
177,"A file with a known ransomware extension was created.",Unknown,HighConfidenceRansomwareEncryptingFileInformational,"Follow Through","1597969722.0",ransomware,ransomware,70,False,Impact,"Data Encrypted for Impact"
179,"CONTROL BEHAVIOR: Do not inject umppc.dll.",Unknown,,"N/A","1678263318.0","internal_control","Internal control",10,False,,
180,"CONTROL BEHAVIOR: Inject umppc.dll, don't hook any APIs.",Unknown,,"N/A","1678263318.0","internal_control","Internal control",10,False,,
181,"CONTROL BEHAVIOR: Inject umppc.dll, don't hook memory APIs.",Unknown,,"N/A","1678263318.0","internal_control","Internal control",10,False,,
183,"CONTROL BEHAVIOR: Inject umppc.dll, don't hook execution APIs.",Unknown,,"N/A","1678263319.0","internal_control","Internal control",10,False,,
182,"CONTROL BEHAVIOR: Inject umppc.dll, don't hook mapping APIs.",Unknown,,"N/A","1678263318.0","internal_control","Internal control",10,False,,
184,"CONTROL BEHAVIOR: Enable ForceDEP mitigation, hook all APIs.",Unknown,,"N/A","1678263319.0","internal_control","Internal control",10,False,,
185,"CONTROL BEHAVIOR: Enable HeapPreallocation mitigation, hook all APIs.",Unknown,,"N/A","1678263319.0","internal_control","Internal control",10,False,,
186,"CONTROL BEHAVIOR: Enable ForceAslr mitigation, hook all APIs. Requires mapping hooks.",Unknown,,"N/A","1678263319.0","internal_control","Internal control",10,False,,
188,"CONTROL BEHAVIOR: Don't apply ForceASLR to the named DLL and disable ForceASLR.",Unknown,,"N/A","1678263319.0","internal_control","Internal control",10,False,,
187,"CONTROL BEHAVIOR: Don't apply ForceASLR to the named DLL.",Unknown,,"N/A","1678263319.0","internal_control","Internal control",10,False,,
189,"CONTROL BEHAVIOR: Disable ForceDEP when named DLL is loaded.",Unknown,,"N/A","1678263319.0","internal_control","Internal control",10,False,,
190,"CONTROL BEHAVIOR: Disable ForceDEP on matching strings / hash.",Unknown,,"N/A","1678263319.0","internal_control","Internal control",10,False,,
191,"CONTROL BEHAVIOR: Disable ForceASLR on matching strings / hash.",Unknown,,"N/A","1678263319.0","internal_control","Internal control",10,False,,
192,"CONTROL BEHAVIOR: Disable HeapPreallocation on matching strings / hash.",Unknown,,"N/A","1678263319.0","internal_control","Internal control",10,False,,
193,"A process associated with ransomware modified files.",Unknown,RansomwareFilesModified,"Follow Through","1678263319.0",ransomware,ransomware,70,False,Impact,"Data Encrypted for Impact"
194,"A process associated with ransomware modified files.",Unknown,RansomwareFilesModifiedInformational,"Follow Through","1597969722.0",ransomware,ransomware,70,False,Impact,"Data Encrypted for Impact"
195,"A process associated with ransomware modified files and was terminated.",ResponseActions,RansomwareFilesModifiedTerminated,"Follow Through","1679941518.0","activity_prevented","A malicious activity was prevented",70,True,Impact,"Data Encrypted for Impact"
197,"A process associated with ransomware overwrote data files.",Unknown,RansomwareFilesRenamedClobberInformational,"Follow Through","1597969722.0",ransomware,ransomware,70,False,Impact,"Data Encrypted for Impact"
198,"A process associated with ransomware overwrote data files and was terminated.",ResponseActions,RansomwareFilesRenamedClobberTerminated,"Follow Through","1679941518.0","activity_prevented","A malicious activity was prevented",70,True,Impact,"Data Encrypted for Impact"
196,"A process associated with ransomware overwrote data files.",Unknown,RansomwareFilesRenamedClobber,"Follow Through","1678263320.0",ransomware,ransomware,70,False,Impact,"Data Encrypted for Impact"
200,"A process associated with ransomware deleted files.",Unknown,RansomwareFilesDeletedInformational,"Follow Through","1623770292.0",ransomware,ransomware,70,False,Impact,"Data Encrypted for Impact"
199,"A process associated with ransomware deleted files.",Unknown,RansomwareFilesDeleted,"Follow Through","1678263320.0",ransomware,ransomware,70,False,Impact,"Data Encrypted for Impact"
201,"A process associated with ransomware deleted files and was terminated.",ResponseActions,RansomwareFilesDeletedTerminated,"Follow Through","1679941518.0","activity_prevented","A malicious activity was prevented",70,True,Impact,"Data Encrypted for Impact"
202,"A process associated with ransomware renamed files.",Unknown,RansomwareFilesRenamed,"Follow Through","1597969722.0",ransomware,ransomware,70,False,Impact,"Data Encrypted for Impact"
